POOL_ID	SRA_ID	SRA_DIR
SAMN25948899	SRR18029747	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029747.sra
SAMN25948899	SRR18029748	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029748.sra
SAMN25948899	SRR18029749	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029749.sra
SAMN25948900	SRR18029750	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029750.sra
SAMN25948900	SRR18029751	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029751.sra
SAMN25948900	SRR18029752	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029752.sra
SAMN25948900	SRR18029753	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029753.sra
SAMN25948900	SRR18029754	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029754.sra
SAMN25948900	SRR18029755	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029755.sra
SAMN25948900	SRR18029756	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029756.sra
SAMN25948900	SRR18029757	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029757.sra
SAMN25948900	SRR18029758	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029758.sra
SAMN25948900	SRR18029759	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029759.sra
SAMN25948900	SRR18029760	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029760.sra
SAMN25948900	SRR18029761	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029761.sra
SAMN25948900	SRR18029762	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029762.sra
SAMN25948900	SRR18029763	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029763.sra
SAMN25948900	SRR18029764	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029764.sra
SAMN25948900	SRR18029765	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029765.sra
SAMN25948900	SRR18029766	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029766.sra
SAMN25948900	SRR18029767	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029767.sra
SAMN25948900	SRR18029768	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029768.sra
SAMN25948900	SRR18029769	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029769.sra
SAMN25948901	SRR18029770	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029770.sra
SAMN25948901	SRR18029771	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029771.sra
SAMN25948901	SRR18029772	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029772.sra
SAMN25948901	SRR18029773	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029773.sra
SAMN25948901	SRR18029774	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029774.sra
SAMN25948901	SRR18029775	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029775.sra
SAMN25948901	SRR18029776	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029776.sra
SAMN25948901	SRR18029777	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029777.sra
SAMN25948901	SRR18029778	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029778.sra
SAMN25948901	SRR18029779	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029779.sra
SAMN25948901	SRR18029780	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029780.sra
SAMN25948901	SRR18029781	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029781.sra
SAMN25948901	SRR18029782	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029782.sra
SAMN25948901	SRR18029783	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029783.sra
SAMN25948901	SRR18029784	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029784.sra
SAMN25948901	SRR18029785	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029785.sra
SAMN25948901	SRR18029786	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029786.sra
SAMN25948901	SRR18029787	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029787.sra
SAMN25948901	SRR18029788	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029788.sra
SAMN25948901	SRR18029789	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029789.sra
SAMN25948902	SRR18029790	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029790.sra
SAMN25948902	SRR18029791	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029791.sra
SAMN25948902	SRR18029792	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029792.sra
SAMN25948902	SRR18029793	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029793.sra
SAMN25948902	SRR18029794	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029794.sra
SAMN25948902	SRR18029795	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029795.sra
SAMN25948902	SRR18029796	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029796.sra
SAMN25948902	SRR18029797	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029797.sra
SAMN25948902	SRR18029798	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029798.sra
SAMN25948902	SRR18029799	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029799.sra
SAMN25948902	SRR18029800	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029800.sra
SAMN25948902	SRR18029801	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029801.sra
SAMN25948902	SRR18029802	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029802.sra
SAMN25948902	SRR18029803	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029803.sra
SAMN25948902	SRR18029804	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029804.sra
SAMN25948902	SRR18029805	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029805.sra
SAMN25948902	SRR18029806	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029806.sra
SAMN25948902	SRR18029807	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029807.sra
SAMN25948902	SRR18029808	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029808.sra
SAMN25948902	SRR18029809	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029809.sra
SAMN25948903	SRR18029810	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029810.sra
SAMN25948903	SRR18029811	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029811.sra
SAMN25948903	SRR18029812	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029812.sra
SAMN25948903	SRR18029813	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029813.sra
SAMN25948903	SRR18029814	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029814.sra
SAMN25948903	SRR18029815	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029815.sra
SAMN25948903	SRR18029816	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029816.sra
SAMN25948903	SRR18029817	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029817.sra
SAMN25948903	SRR18029818	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029818.sra
SAMN25948903	SRR18029819	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029819.sra
SAMN25948903	SRR18029820	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029820.sra
SAMN25948903	SRR18029821	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029821.sra
SAMN25948903	SRR18029822	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029822.sra
SAMN25948903	SRR18029823	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029823.sra
SAMN25948903	SRR18029824	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029824.sra
SAMN25948903	SRR18029825	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029825.sra
SAMN25948903	SRR18029826	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029826.sra
SAMN25948903	SRR18029827	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029827.sra
SAMN25948903	SRR18029828	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029828.sra
SAMN25948903	SRR18029829	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029829.sra
SAMN25948904	SRR18029830	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029830.sra
SAMN25948904	SRR18029831	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029831.sra
SAMN25948904	SRR18029832	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029832.sra
SAMN25948904	SRR18029833	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029833.sra
SAMN25948904	SRR18029834	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029834.sra
SAMN25948904	SRR18029835	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029835.sra
SAMN25948904	SRR18029836	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029836.sra
SAMN25948904	SRR18029837	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029837.sra
SAMN25948904	SRR18029838	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029838.sra
SAMN25948904	SRR18029839	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029839.sra
SAMN25948904	SRR18029840	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029840.sra
SAMN25948904	SRR18029841	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029841.sra
SAMN25948904	SRR18029842	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029842.sra
SAMN25948904	SRR18029843	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029843.sra
SAMN25948904	SRR18029844	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029844.sra
SAMN25948904	SRR18029845	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029845.sra
SAMN25948904	SRR18029846	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029846.sra
SAMN25948904	SRR18029847	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029847.sra
SAMN25948904	SRR18029848	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029848.sra
SAMN25948904	SRR18029849	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029849.sra
SAMN25948905	SRR18029850	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029850.sra
SAMN25948905	SRR18029851	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029851.sra
SAMN25948905	SRR18029852	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029852.sra
SAMN25948905	SRR18029853	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029853.sra
SAMN25948905	SRR18029854	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029854.sra
SAMN25948905	SRR18029855	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029855.sra
SAMN25948905	SRR18029856	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029856.sra
SAMN25948905	SRR18029857	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029857.sra
SAMN25948905	SRR18029858	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029858.sra
SAMN25948905	SRR18029859	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029859.sra
SAMN25948905	SRR18029860	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029860.sra
SAMN25948905	SRR18029861	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029861.sra
SAMN25948905	SRR18029862	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029862.sra
SAMN25948905	SRR18029863	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029863.sra
SAMN25948905	SRR18029864	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029864.sra
SAMN25948905	SRR18029865	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029865.sra
SAMN25948905	SRR18029866	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029866.sra
SAMN25948905	SRR18029867	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029867.sra
SAMN25948905	SRR18029868	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029868.sra
SAMN25948905	SRR18029869	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029869.sra
SAMN25948906	SRR18029870	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029870.sra
SAMN25948906	SRR18029871	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029871.sra
SAMN25948906	SRR18029872	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029872.sra
SAMN25948906	SRR18029873	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029873.sra
SAMN25948906	SRR18029874	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029874.sra
SAMN25948906	SRR18029875	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029875.sra
SAMN25948906	SRR18029876	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029876.sra
SAMN25948906	SRR18029877	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029877.sra
